Product_Name,Stars,Ratings,Reviews,current_price,MRP,channel,Operating_system,Picture_qualtiy,Speaker,Frequency,Image_url,,
KODAK,4.5,17462,5306,₹25999,₹37999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840X2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kjiwfbk0-0/television/c/x/p/50ca7077-kodak-original-imafz2hfsh5hxfgm.jpeg?q=70,,
Nokia,4.3,2900,500,₹42999,₹59999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,60 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/g/x/z/50uhdadndt52x-nokia-original-imag79br4zfyw83q.jpeg?q=70,,
LG,4.4,5830,698,₹74990,₹119990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqse07k0/television/y/0/g/65up7500ptz-65up7500ptz-lg-original-imag4q3zbmruhsfg.jpeg?q=70,,
Adsun,3.8,6742,930,₹16999,₹39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/g/e/s/a-4300s-f-adsun-original-imagbhqpwyw8z8bp.jpeg?q=70,,
TCL,4.4,0,0,₹66490,₹189990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,50 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l2krs7k0/television/v/i/0/-original-imagdvsxxsnukq3u.jpeg?q=70,,
SONY,4.7,1424,290,₹62999,₹84900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/ks4yz680/television/j/v/c/kd-50x74-sony-original-imag5sy47wghxaue.jpeg?q=70,,
Nokia,4.4,1378,252,₹49999,₹69999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,60 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/8/l/c/50uhdaqndt5q-nokia-original-imag79breguarr7s.jpeg?q=70,,
iFFALCON,4.5,0,0,₹79999,₹156990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kve530w0/television/4/i/r/-original-imag8avhxhh4uyyw.jpeg?q=70,,
MarQ,4.3,5279,988,₹28999,₹34999,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840x2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzpw2vk0/television/w/y/w/-original-imagbz2cczwh5ync.jpeg?q=70,,
MOTOROLA,4.3,20879,3410,₹30999,₹46050,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k3hmj680/television/e/b/r/motorola-65sauhdm-original-imafm59fztjjshhm.jpeg?q=70,,
SONY,4.6,0,0,₹53999,₹66900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqqykcw0/television/z/s/m/kd-50x75-sony-original-imag4p2w6742eqjc.jpeg?q=70,,
KODAK,4.5,17462,5306,₹25999,₹37999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840X2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kjiwfbk0-0/television/c/x/p/50ca7077-kodak-original-imafz2hfsh5hxfgm.jpeg?q=70,,
Yuwa,0,0,0,₹24899,₹52990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l432ikw0/television/p/z/i/y-50s-uhd-fl-yuwa-original-imagf2gyydtfxvfw.jpeg?q=70,,
Coocaa,4.3,2662,600,₹31999,₹64990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kikluvk0/television/e/m/z/coocaa-50s6g-original-imafybrnrucsmcvu.jpeg?q=70,,
TCL,4.6,0,0,₹15990,₹29990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,16 rms Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l2krs7k0/television/c/x/i/-original-imagdvsyhphjahyx.jpeg?q=70,,
Sansui,0,0,0,₹13479,₹19990,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 year comprehensive warranty,https://rukminim1.flixcart.com/image/312/312/l1grgcw0/television/p/q/6/jsy32skhd-sansui-original-imagdf2hfceparab.jpeg?q=70,,
PHILIPS,4.2,0,0,₹42999,₹79990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqidx8w0/television/j/s/o/50put8215-94-philips-original-imag4gb5vkhsj8fk.jpeg?q=70,,
TCL,4.4,0,0,₹28215,₹51990,Netflix|Prime Video|Disney+Hotstar|Youtube,Ultra HD (4K) 3840x2160 Pixels,24W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 1 x USB,https://rukminim1.flixcart.com/image/312/312/l2krs7k0/television/q/7/g/-original-imagdvsyfgjfvvgq.jpeg?q=70,,
Hisense,4.5,2252,458,₹45990,₹59990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,102 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l26hdow0/television/a/b/j/-original-imagdkzjgq2bq6rm.jpeg?q=70,,
LG,4.6,0,0,₹55500,₹89990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kshtxu80/television/c/o/p/43up7750ptz-43up7750ptz-lg-original-imag6fwwzwqzk82e.jpeg?q=70,,
iFFALCON,4.8,0,0,₹23999,₹44900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kv8fbm80/television/z/y/l/43f52-43f52-iffalcon-original-imag86fvf4xzsfvg.jpeg?q=70,,
ONIDA,4.4,591,102,₹23999,₹37990,Netflix|Prime Video|Youtube,Operating System: VIDAA,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1qrjbk0/television/z/h/m/43fiv-onida-original-imagd8pee7j9fd3a.jpeg?q=70,,
Vu,4.4,0,0,₹119999,₹150000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/ky3b0y80/television/s/k/h/-original-imagaedxhbam3wmx.jpeg?q=70,,
SAMSUNG,4.2,0,0,₹38990,₹49990,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqv8vww0/television/c/m/1/ua43au7500-samsung-original-imag4s9zwhx7jyx2.jpeg?q=70,,
LG,4.6,0,0,₹36200,₹57990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/ktg4ia80/television/r/p/f/43up7550ptz-43up7550ptz-lg-original-imag6sjyvzzfgzq8.jpeg?q=70,,
iFFALCON,4.5,0,0,₹56999,₹113990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kve530w0/television/4/i/r/-original-imag8avhxhh4uyyw.jpeg?q=70,,
TOSHIBA,4.2,1110,177,₹28490,₹39990,Netflix|Prime Video|Youtube,Operating System: VIDAA,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kerfl3k0/television/n/q/y/toshiba-43u5050-original-imafvcny5pzdvwwc.jpeg?q=70,,
LG,4.1,0,0,₹42750,₹64990,Ultra HD (4K) 3840 x 2160 Pixels,35W Speaker Output,60 Hz Refresh Rate,3 x HDMI | 2 x USB,1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module,https://rukminim1.flixcart.com/image/312/312/kshtxu80/television/9/s/x/43um7790pta-lg-original-imag6fq86zpq8ddm.jpeg?q=70,,
Vu,4.2,3275,467,₹39999,₹57000,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/jjn6d8w0/television/j/7/z/vu-55uh7545-original-imaf762xymucc9n7.jpeg?q=70,,
Hyundai,0,0,0,₹32990,₹77990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,16 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1fc0i80/television/f/g/a/uhdhy50wsr4bmri5-hyundai-original-imagczwt42hjrfgz.jpeg?q=70,,
LG,0,0,0,₹98780,₹149990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kulk9zk0/television/l/x/t/70up7500ptz-70up7500ptz-lg-original-imag7ztybndeewky.jpeg?q=70,,
Croma,4.2,1773,217,₹7990,₹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,,
SAMSUNG,4.3,0,0,₹42990,₹54900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kqv8vww0/television/4/h/k/ua43au8000-samsung-original-imag4s9pghk27wea.jpeg?q=70,,
Micromax,4,0,0,₹21999,₹26990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kshtxu80/television/d/u/c/43v2000fhd-micromax-original-imag6ft7szhmnkzy.jpeg?q=70,,
SAMSUNG,4.5,0,0,₹84990,₹119900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kthjy4w0/television/a/y/l/qa50qn90aaklxl-samsung-original-imag6tsbuz33g2er.jpeg?q=70,,
Adsun,3.8,6730,929,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,,
LG,4.1,0,0,₹146300,₹269990,Ultra HD (4K) 3840 x 2160 Pixels,60W Speaker Output,120 Hz Refresh Rate,4 x HDMI | 3 x USB,1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module,https://rukminim1.flixcart.com/image/312/312/l071d3k0/television/s/3/s/-original-imagcf7fu8fqtkw6.jpeg?q=70,,
SAMSUNG,0,0,0,₹54990,₹89900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l2rwzgw0/television/t/r/1/-original-imagefjns6pcwxfx.jpeg?q=70,,
LG,2.3,0,0,₹94550,₹110690,Netflix|Disney+Hotstar|Youtube,Ultra HD (4K) 3,840 x 2,160 Pixels|1 Speaker Output,120 Hz Refresh Rate|4 x HDMI | 3 x USB,https://rukminim1.flixcart.com/image/312/312/ktrk13k0/television/c/5/w/lg-c1-48-inch-class-4k-smart-oled-tv-w-ai-thinq-48-2-diag-48c1-original-imag7ffxsdbqdqbz.jpeg?q=70,,
Croma,4.3,0,0,₹11990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,,
KODAK,0,0,0,₹23999,₹28999,Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kjiwfbk0-0/television/a/w/h/43uhdx7xpro-kodak-original-imafz2zfaqxhesmk.jpeg?q=70,,
Hyundai,4.8,0,0,₹8999,₹15000,HD Ready 1366 x 768 Pixels,16 W Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,A+ Grade Panel,https://rukminim1.flixcart.com/image/312/312/l1fc0i80/television/q/o/a/athy24k4hdv531w-hyundai-original-imagczwbdbzk6hzh.jpeg?q=70,,
Thomson,4.4,22022,5952,₹27999,₹37999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,30 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kjrh2fk0/television/k/w/3/55-oathpro-0101-thomson-original-imafz9g9gjyhtf5h.jpeg?q=70,,
Adsun,3.8,6730,929,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,,
Mi,0,0,0,₹18499,₹18999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kf5pzm80/television/f/h/e/mi-l32m6-ei-original-imafvzefsh27shv6.jpeg?q=70,,
LG,5,0,0,₹61990,₹94990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kt64fbk0/television/q/y/c/55up8000ptz-55up8000ptz-lg-original-imag6ksyzhthfskb.jpeg?q=70,,
Dyanora,4.1,0,0,₹14399,₹23999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l4n2oi80/television/p/1/a/-original-imagfhuh3fpxgsug.jpeg?q=70,,
Croma,3.9,0,0,₹18990,₹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/0/d/b/crel040fof024601-croma-original-imagd69uunejcz4d.jpeg?q=70,,
Compaq,4.4,0,0,₹31999,₹54999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kxf0jgw0/television/v/k/h/cq50apudbl-compaq-original-imag9ve85e75zmfh.jpeg?q=70,,
SAMSUNG,4.2,0,0,₹19590,₹26490,Netflix|Prime Video|Apple TV|Disney+Hotstar|Youtube,Operating System: Tizen,HD Ready 1366 x 768 Pixels,20W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kt64fbk0/television/g/6/p/ua32t4410aklxl-ua32t4410aklxl-samsung-original-imag6kzwvks9bbzb.jpeg?q=70,,
MarQ,4.1,6765,896,₹16999,₹19999,Netflix|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzpw2vk0/television/c/7/4/-original-imagbz2cfhfa6qcg.jpeg?q=70,,
Adsun,3.8,6730,929,₹16999,₹39999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,Full HD 1920 x 1080 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/g/e/s/a-4300s-f-adsun-original-imagbhqpwyw8z8bp.jpeg?q=70,,
TCL,4.4,0,0,₹86990,₹269990,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,50 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l2krs7k0/television/v/i/0/-original-imagdvsxxsnukq3u.jpeg?q=70,,
TCL,4.3,0,0,₹12990,₹22990,HD Ready 720p Pixels,NO Speaker Output,60 Hz Refresh Rate,2 x HDMI | 1 x USB,1 Year Warranty on Product + 1 Year Additional on Panel,https://rukminim1.flixcart.com/image/312/312/ke5zzbk0/television/g/3/u/tcl-32d310-32d310-original-imafuxf3vtgyjuwb.jpeg?q=70,,
Vu,4.4,2881,411,₹39999,₹65000,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,100 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kx6fwcw0/television/d/v/3/-original-imag9zvwzhehxfm4.jpeg?q=70,,
Croma,4.2,1773,217,₹7990,₹20000,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,2 x HDMI | 2 x USB,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/p/f/6/crel7369-croma-original-imag7969pxhrwp2k.jpeg?q=70,,
Vu,4.3,0,0,₹28999,₹50000,Netflix|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,40 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k5vcya80/television/2/y/h/vu-43ca-original-imafzgkfchwevdvh.jpeg?q=70,,
Bush,4.1,0,0,₹6499,₹8999,HD Ready 1366 x 768 Pixels,16 W Speaker Output,100 Hz Refresh Rate,1 x HDMI | 1 x USB,A+ Panel,https://rukminim1.flixcart.com/image/312/312/jvfk58w0/television/e/z/b/bush-b24-original-imafgcdekyzbz38z.jpeg?q=70,,
LG,0,0,0,₹45253,₹69990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kwwfte80/television/g/z/v/50up7550ptz-atr-lg-original-imag9h5khdz7b5vy.jpeg?q=70,,
Adsun,3.8,6742,930,₹8699,₹21999,Netflix|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,,
LG,4.3,865,123,₹22990,₹24990,Netflix|Disney+Hotstar|Youtube,Operating System: WebOS,HD Ready 1366 x 768 Pixels,20 W Speaker Output,50 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/k1s6ljk0/television/j/s/v/lg-32lm636bptb-32lm636bptb-original-imafkt9qgka9g44e.jpeg?q=70,,
Croma,0,0,0,₹27990,₹50000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l2hwwi80/television/3/m/f/crel043uoa024601-croma-original-imagdts7hmgbzgez.jpeg?q=70,,
SONY,0,0,0,₹28990,₹34900,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Google TV,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l3929ow0/television/y/f/w/kd-32w830k-in5-sony-original-imagef45ctezbskc.jpeg?q=70,,
Croma,4.2,0,0,₹11990,₹25000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,HD Ready 1366 x 768 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/2/i/r/crel032hof024601-croma-original-imagd69t6mysezaw.jpeg?q=70,,
SAMSUNG,0,0,0,₹149990,₹254900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/krgohow0/television/x/a/t/ua75au8000-samsung-original-imag58wfyambmux6.jpeg?q=70,,
LG,3.7,0,0,₹99999,₹189990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,3 x HDMI | 2 x USB,https://rukminim1.flixcart.com/image/312/312/kqidx8w0/television/g/f/x/oled48a1ptz-lg-original-imag4g64zdwxd7xj.jpeg?q=70,,
acer,4.4,1722,265,₹21999,₹29990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kwqq1zk0/television/h/i/q/-original-imag9cnmc7eyuagq.jpeg?q=70,,
Adsun,3.8,6742,930,₹8999,₹29999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android Based,HD Ready 1366 x 768 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzn17680/television/o/q/p/a-3210s-f-adsun-original-imagbhqzhafpzhyz.jpeg?q=70,,
MOTOROLA,4.3,20879,3410,₹33999,₹46999,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Ultra HD (4K) 3840 x 2160 Pixels,24 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kingqkw0/television/w/b/y/motorola-43sauhdmq-original-imafydykpnw3hzgv.jpeg?q=70,,
LG,3.7,0,0,₹74990,₹169990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,3 x HDMI | 2 x USB,https://rukminim1.flixcart.com/image/312/312/kqidx8w0/television/g/f/x/oled48a1ptz-lg-original-imag4g64zdwxd7xj.jpeg?q=70,,
SAMSUNG,4.4,7344,883,₹87990,₹125900,Netflix|Disney+Hotstar|Youtube,Operating System: Tizen,Ultra HD (4K) 3840 x 2160 Pixels,20 W Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l3nco7k0/television/j/1/c/-original-imageq5ez9dztcsp.jpeg?q=70,,
Croma,3.9,0,0,₹18990,₹30000,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: Android,Full HD 1920 x 1080 Pixels,20 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/television/0/d/b/crel040fof024601-croma-original-imagd69uunejcz4d.jpeg?q=70,,
LG,0,0,0,₹44000,₹74990,Netflix|Prime Video|Disney+Hotstar|Youtube,Operating System: WebOS,Ultra HD (4K) 3840 x 2160 Pixels,20W x 2 Speaker Output,60 Hz Refresh Rate,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/television/t/e/d/43nano75tpz-lg-original-imagbmxnzzu3fgdc.jpeg?q=70,,
